TweetID,TweetTime,TweetText,TweetLang,TimeZone,FollowerCount
979600192881209344,2018-03-30 06:04:21.103000000,   Eames  Just saw the Pacific Rim  Uprising and it was SO FRIGGING GOOD  Thankfully the giant robots were more than big enough t ,en,Greenland,2413
979600269922025472,2018-03-30 06:04:38.790000000,I like how the movie I expected to be good  Pacific Rim Uprising  was bad and the movie I expected to be bad  Ready Player One  was great ,en,None,45
979600347596406785,2018-03-30 06:04:57.337000000,  Each to their own  As long as you didn t like Pacific Rim Uprising of course  Then you re just plain wrong ,en,London,113
979601083319439360,2018-03-30 06:07:52.697000000,   GDL     to go with me to see Pacific Rim  ,en,Central Time (US & Canada),308
979601192564137984,2018-03-30 06:08:18.727000000,pacific rim alters me like  molecularly,en,Pacific Time (US & Canada),4353
979601203469303808,2018-03-30 06:08:21.467000000,please help im crying like this was literally me after watching pacific rim like 3 times,en,None,2955
979601460899049472,2018-03-30 06:09:22.697000000,    pacific rim alters me like  molecularly,en,Eastern Time (US & Canada),271
979601473804759040,2018-03-30 06:09:25.777000000,Awe yis  ma is talking to the uncle abt pacific rim    ,en,Pacific Time (US & Canada),76
979601476585754624,2018-03-30 06:09:26.553000000,I added a video to a   playlist   Pacific Rim Main Theme   Ramin Djawadi,en,None,438
979601567199326208,2018-03-30 06:09:48.027000000,Showing na pacific rim ,en,Pacific Time (US & Canada),992
979601785034813440,2018-03-30 06:10:40.057000000,Pacific Rim 2  The Second Pacific Rim Movie  ,en,Pacific Time (US & Canada),217
979601914227777536,2018-03-30 06:11:10.737000000,Not half as good as the part 1  ,en,West Central Africa,551
979602047220592641,2018-03-30 06:11:42.487000000,hey listen hey listen i have a proposition  OWL pacific rim AU,en,Melbourne,1347
979602239760228352,2018-03-30 06:12:28.497000000,     Pacific Rim Uprising   How Toys And Motion Capture Helped Bring Giant Robots To Life  a look behind the scenes with   s P ,en,Tokyo,967
979602683773333504,2018-03-30 06:14:14.513000000,    Me too   But tough sell these days   ,en,None,955
979602893094268928,2018-03-30 06:15:04.237000000,   ii  Pacific Rim  amp  Chill ,en,Pacific Time (US & Canada),11
979603265989021696,2018-03-30 06:16:33.057000000,I get that Pacific Rim isn t gonna win any awards   it s an action flick about giant robots fighting giant monsters   ,en,America/Chicago,822
979603332661526528,2018-03-30 06:16:48.947000000,Pacific rim please,en,None,369
979603346372907008,2018-03-30 06:16:52.213000000,I liked a   video   Moist Meter  Pacific Rim 2,en,None,0
979603391381831680,2018-03-30 06:17:02.997000000,    pacific rim alters me like  molecularly,en,Pacific Time (US & Canada),202
979603722253746176,2018-03-30 06:18:21.877000000,Pacific Rim 2 Just Took A Huge Step Forward  ,en,Pacific Time (US & Canada),39
979603860036583424,2018-03-30 06:18:54.723000000,Idk what the negative buzz was about  pacific rim 2 put a huge smile on my face,en,Pacific Time (US & Canada),34
979604167231762432,2018-03-30 06:20:07.953000000,I m at   for Pacific Rim  Uprising in San Juan Bautista Tuxtepec  Oaxaca w     ,en,Central Time (US & Canada),775
979604257555939330,2018-03-30 06:20:29.427000000,    pacific rim alters me like  molecularly,en,Pacific Time (US & Canada),330
979604324069314560,2018-03-30 06:20:45.343000000,    The fact that Pacific Rim showed a Mobile Suit Gundam and Anaheim almost made me cry  My favorite anime is slowly creeping ,en,Central Time (US & Canada),975
979604520811532289,2018-03-30 06:21:32.237000000,I liked a   video   Pacific Rim Uprising Cast Answer 50 of the Most Googled Kaiju Questions   WIRED,en,Brisbane,1240
979604831584206848,2018-03-30 06:22:46.463000000,i just saw pacific rim 2 and i m just like  ok ,en,Pacific Time (US & Canada),340
979605114137858049,2018-03-30 06:23:53.720000000,    The director of  PacificRimUprising is open to directing a DC movie     ,en,None,3773
979605187571716096,2018-03-30 06:24:11.177000000,     PACIFIC RIM UPRISING  Director Open to Directing a DC COMICS Movie    ,en,None,3773
979605248967872512,2018-03-30 06:24:25.837000000,Pacific Rim 2 was good  I enjoyed it  It entertained me   I think the first one was better  but this one was still   ,en,Central Time (US & Canada),225
979605640715882496,2018-03-30 06:25:59.240000000,Got my nephew hooked on pacific rim  That s the only thing playing on my tv right now     ,en,Singapore,4073
979605837940338688,2018-03-30 06:26:46.317000000,     Pacific Rim Uprising   How Toys And Motion Capture Helped Bring Giant Robots To Life    ,en,Sydney,13384
979605848761679872,2018-03-30 06:26:48.820000000,      Pacific rim 2 was god awful,en,Pacific Time (US & Canada),11
979605970044284928,2018-03-30 06:27:17.797000000,    No one knows  the trouble  I see the WTO  is being knobbled by Trump  two new judges   ,en,None,27
979606135887093760,2018-03-30 06:27:57.320000000,pacific rim 2 is basically stranger things s2 is you think about it,en,Pacific Time (US & Canada),14
979606405702275073,2018-03-30 06:29:01.837000000,Watched Pacific Rim part 2   Nice   ,en,Singapore,46
979606650335080449,2018-03-30 06:29:59.960000000,Win A  Pacific Rim Uprising  Prize Pack  ,en,Central Time (US & Canada),22472
979606661038981122,2018-03-30 06:30:04.257000000,You can t have a teenage cast in a movie like Pacific Rim  Makes it corny,en,Mountain Time (US & Canada),648
979607128515080193,2018-03-30 06:31:54.010000000,Pacific Rim or Ready Player One  ,en,Kuala Lumpur,805
979607830746550272,2018-03-30 06:34:41.363000000,During Pacific Rim  Uprising there was a woman a couple of seats down from me who just had to keep scrolling throug   ,en,London,361
979607996991864832,2018-03-30 06:35:21.030000000,Ready player one apa pacific rim ya  ,en,Pacific Time (US & Canada),176
979608032299565056,2018-03-30 06:35:29.533000000,    By the way  Pacific Rim 2 was amazing and Saber Athena is my jaeger wife don t   me  ,en,Pacific Time (US & Canada),555
979608362173296640,2018-03-30 06:36:48.083000000,REVIEW   Pacific Rim  Uprising  lacked excitement compared to prequel   Daily Nebraskan  ,en,Quito,1618
979608454078742528,2018-03-30 06:37:10.107000000,pacific rim is so eeeehhhhhhhhhhhh  i slept thru the middle lol this is the second time ive done to a movie cuz its dat bad,en,Alaska,191
979608604859871232,2018-03-30 06:37:46.290000000, FILMREVIEW  ICYMI  Here s my  PacificRimUprising movie review      Movies  PacificRim   ,en,London,476
979609072856055808,2018-03-30 06:39:37.557000000,    I can t believe that it s been 5 days and I m still annoyed at how bad Pacific Rim Uprising was  I wanted to enjoy it so b ,en,Pacific Time (US & Canada),36
979609106964152320,2018-03-30 06:39:45.597000000,  I guess you watched Pacific Rim  ,en,Mexico City,184
979609149431533569,2018-03-30 06:39:55.800000000,    it s weird that Guillermo del Toro s fish banging movie isn t the one he called Pacific Rim,en,None,8
979609387307171840,2018-03-30 06:40:52.557000000,Pacific Rim  Uprising  2018  Hindi Dubbed Full Movie Watch Online HD Print Free Download      ,en,None,179
979609566231932928,2018-03-30 06:41:35.170000000,Ready player one tas pacific rim pota nu to,en,London,178
979609690261852160,2018-03-30 06:42:04.747000000,    pacific rim alters me like  molecularly,en,None,75
979609800005771264,2018-03-30 06:42:30.997000000,pacific rim is way better than black panther fr ,en,Pacific Time (US & Canada),372
979610664837660672,2018-03-30 06:45:57.117000000,Going to go and see Pacific Rim Uprising this afternoon  I ve definitely caught the cinema bug ,en,Perth,721
979610807569866753,2018-03-30 06:46:31.160000000,Watching Pacific Rim in an hour,en,Kuala Lumpur,137
979610937706663937,2018-03-30 06:47:02.547000000,Day Off Work  Off to see Ready Player One   Blockers  Pacific Rim 2 then shoot some Pool  amp  home to see the  Yankees   ,en,None,616
979611083542425601,2018-03-30 06:47:37.007000000,  Quite Spicy I m not quite sure what I m going to do yet  I did want to do one or two for Pacific Rim  HZD  maybe Splatoon   v  ,en,Pacific Time (US & Canada),1175
979611160742973440,2018-03-30 06:47:55.257000000,  A Jaeger  It s meant to look like a jaeger from Pacific Rim right  Was that ur inspiration  Or did u just want a giant robot ,en,None,8
979611402053722112,2018-03-30 06:48:52.923000000,  I ve always said that the original Pacific Rim was a adapted xcom movie  a shadowy world council shutti   ,en,Arizona,50
979611702986727425,2018-03-30 06:50:04.597000000,    pacific rim alters me like  molecularly,en,Pacific Time (US & Canada),95
979611744044597248,2018-03-30 06:50:14.670000000,Pacific Rim  Uprising  2018   ,en,Pacific Time (US & Canada),956
979611767885230080,2018-03-30 06:50:20.047000000,Pacific Rim Uprising nos fallaste   ,en,Mexico City,253
979611781931859969,2018-03-30 06:50:23.347000000,    Pacific Rim  Uprising  2018   ,en,London,504
979612296023601152,2018-03-30 06:52:26.007000000,I liked a   video   John Boyega Will Crack You Up  Try Not To Laugh    Pacific Rim 2,en,Brisbane,1240
979612451649056768,2018-03-30 06:53:03.080000000,    Pacific Rim  Uprising  2018   ,en,Central Time (US & Canada),816
979612624554897409,2018-03-30 06:53:44.947000000,Showtimes for Friday 3 30 18 Sherlock Gnomes 7 45pm A Wrinkle In Time 9 32pm Ready Player One 7 45pm  amp  10 31pm Acri   ,en,Pacific Time (US & Canada),2665
979612740435238912,2018-03-30 06:54:11.933000000,I liked a   video   107 Pacific Rim Facts You Should Know   S8 Ep15    Channel Frederator,en,Pacific Time (US & Canada),44
979613070392569857,2018-03-30 06:55:30.670000000,   jxada  I want to watch Pacific Rim,en,None,250
979613128328593408,2018-03-30 06:55:44.463000000,For real though  I did see the new Pacific Rim tonight with   and   tonight and I enjoyed it quite a bit    ,en,Pacific Time (US & Canada),956
979613333853675520,2018-03-30 06:56:33.357000000,    Pacific Rim  Uprising  2018   ,en,Central Time (US & Canada),139
979613357362757632,2018-03-30 06:56:39.050000000,    For real though  I did see the new Pacific Rim tonight with   and   tonight and I enjoyed it quite a ,en,Central Time (US & Canada),139
979613544986521600,2018-03-30 06:57:23.937000000,    PACIFIC RIM UPRISING opens to  150 5M worldwide  led by a  64 9M debut in China  PacificRimUprising  BoxOffice  ,en,None,85
979613545250852869,2018-03-30 06:57:24.377000000,pacific rim 3  newt gets a psychiatric service dog  everyone is fine  mako is there ,en,Central Time (US & Canada),168
979613692626010112,2018-03-30 06:57:58.980000000,    PACIFIC RIM UPRISING  28 11M Weekend  Actual  3 708 Screens    7 582 Avg  Weekend 1   New  28 11M Total  North America   Pac ,en,None,85
979613713731796992,2018-03-30 06:58:04.167000000,    PACIFIC RIM  UPRISING  122 4M Overseas Opening Weekend    62 Markets   150 5M Global Opening Weekend   PacificRim  BoxOffice,en,None,85
979613726482489344,2018-03-30 06:58:07.047000000,    PACIFIC RIM UPRISING  2 1M Monday  30 2M Total  North America   PacificRimUprising  BoxOffice,en,None,85
979613897169620994,2018-03-30 06:58:47.787000000,    PACIFIC RIM UPRISING  2 9M Tuesday  33 2M Total  North America   PacificRimUprising  BoxOffice,en,None,85
979614008738107392,2018-03-30 06:59:14.410000000,    PACIFIC RIM UPRISING  1 5M Wednesday   34 7M Total  North America   PacificRimUprising  BoxOffice,en,None,85
979614178179715072,2018-03-30 06:59:54.690000000,What if i uuuuuhhhh cosplay Pacific rim this year,en,Pacific Time (US & Canada),2488
979614306496077824,2018-03-30 07:00:25.377000000,Robot Damashii GIPSY AVENGER Pacific Rim 2 Action Figure Review    via  ,en,Eastern Time (US & Canada),2170
979614349445668864,2018-03-30 07:00:35.637000000,Pacific Rim  uprising  not as cheesy as it could have been   But 45 mins too much of the jaegers and not enough of John and Scott ,en,Pacific Time (US & Canada),84
979614441779159040,2018-03-30 07:00:57.677000000,    Pacific Rim  Uprising  2018   ,en,Bern,516
979614446615085057,2018-03-30 07:00:58.970000000,Pacific Rim 2 Ready Player One Rampage Infinity War Jurassic World 2 Solo Deadpool 2 Incredibles 2 Isle of Dogs Aqu   ,en,Pacific Time (US & Canada),257
979614496896401408,2018-03-30 07:01:10.727000000,Watching Pacific Rim  Uprising  at       ,en,Jakarta,576
979614638466744325,2018-03-30 07:01:44.410000000,still never watched black panther or pacific rim uprising    ,en,None,101
979614715566612485,2018-03-30 07:02:02.810000000,  Isn t incredible   Cracking movie  Pacific Rim also looks amazing on IMAX   ,en,None,21389
979614730812829697,2018-03-30 07:02:06.493000000,The new pacific rim highkey made me uncomfortable at times lol ,en,None,448
979614817328795649,2018-03-30 07:02:27.153000000,    it s weird that Guillermo del Toro s fish banging movie isn t the one he called Pacific Rim,en,Pacific Time (US & Canada),47
979614841685061632,2018-03-30 07:02:32.923000000,The Robots in  Pacific Rim Uprising  Could Use a Lesson from Real Life Science      ,en,Central Time (US & Canada),438
979615217062633473,2018-03-30 07:04:02.543000000,Pacific Rim II was such a letdown wtf so bummed ,en,Kuala Lumpur,278
979615278949572608,2018-03-30 07:04:17.237000000,Pacific Rim 2 Ready Player One Rampage Infinity War Jurassic World 2 Solo Deadpool 2 Incredibles 2 Isle of Dogs Aqu   ,en,None,98
979615700510740480,2018-03-30 07:05:57.820000000,   FX  Woo  Our mocap work  D  ,en,London,1157
979616027746058240,2018-03-30 07:07:16.577000000,On the street at night after seeing pacific rim   ,en,Pacific Time (US & Canada),28
979616047555891201,2018-03-30 07:07:20.570000000,Pacific Rim   Uprising     Blu ray 2D     ,en,None,3
979616101138030592,2018-03-30 07:07:33.170000000,    i watched pacific rim 2    heart eyes for jing tian pls whisper death threats in chinese to me,en,Pacific Time (US & Canada),84
979616233275478016,2018-03-30 07:08:04.717000000,Pacific Rim Uprising review now up on the blog   monster fun or monster flop     PacificRimUprising,en,None,4
979616435277189120,2018-03-30 07:08:52.877000000, Trending  Health Problems and APN Interventions in Pregnant Women with Diabetes        ,en,None,1649
979616439719010304,2018-03-30 07:08:53.967000000,Not only did my car break down tonight but I also saw Pacific Rim Uprising so things are trending downwards pretty drastically ,en,None,136
979616461315440640,2018-03-30 07:08:59.320000000,    Pacific Rim or Ready Player One ,en,None,192
979616474456260609,2018-03-30 07:09:02.133000000, Trending  Health Problems and APN Interventions in Pregnant Women with Diabetes        ,en,None,1649
979616614747459584,2018-03-30 07:09:36.470000000,CHARLIE DAY CONFIRMED NEWT AND HERMANN ARE IN LOVE IN PACIFIC RIM   MY SKIN IS CLEAR CROPS ARE WATERED  HAIR IS HEA   ,en,None,25
979616750659551232,2018-03-30 07:10:08.080000000,Pacific Rim  uprising  not as cheesy as it could have been   But 45 mins too much of the jaegers and not enough ladies ,en,Pacific Time (US & Canada),84
